,Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category,Context
55412,8c174a9bb0f27a779191a449920258042caf9d9da4962b930597bb89db0769af,2024-08,Metropolitan Police Service,Metropolitan Police Service,-0.18796400000000002,51.49419,On or near Gaspar Mews,E01002839,Kensington and Chelsea 013C,Violence and sexual offences,Under investigation,
55413,50c96940435ce79d9bee8fe59daecd5d9062eaebbd98804f1a172090c9ffab57,2024-08,Metropolitan Police Service,Metropolitan Police Service,-0.18796400000000002,51.49419,On or near Gaspar Mews,E01002839,Kensington and Chelsea 013C,Violence and sexual offences,Under investigation,
55457,fbd598fada96519847c2e1e9cf7969d4ae2c06adcd53ea4659692a163924acbb,2024-08,Metropolitan Police Service,Metropolitan Police Service,-0.191823,51.492775,On or near Earl'S Court Gardens,E01002850,Kensington and Chelsea 013D,Violence and sexual offences,Unable to prosecute suspect,
55458,21851153468740e34da2d42ba7df93a9ea010de98f8c8ef89603899a68c7172f,2024-08,Metropolitan Police Service,Metropolitan Police Service,-0.19364800000000001,51.492173,On or near Supermarket,E01002850,Kensington and Chelsea 013D,Violence and sexual offences,Unable to prosecute suspect,
55459,2e834a23326b62b2d0ed25d1a87dbc639c40046ef2fac9ad7060d5b8dce83d69,2024-08,Metropolitan Police Service,Metropolitan Police Service,-0.192458,51.493117,On or near Hogarth Road,E01002850,Kensington and Chelsea 013D,Violence and sexual offences,Unable to prosecute suspect,
55460,5dc8f7ec8e993526f4638b9fa4eb9cd645c013242c16530842fcec49e3cc009e,2024-08,Metropolitan Police Service,Metropolitan Police Service,-0.193712,51.494198,On or near Redfield Mews,E01002850,Kensington and Chelsea 013D,Violence and sexual offences,Investigation complete; no suspect identified,
55461,f16c9c849735a49f0b91019a5adb775de8b184ae1d99f4de5eda710c17cbe207,2024-08,Metropolitan Police Service,Metropolitan Police Service,-0.19364800000000001,51.492173,On or near Supermarket,E01002850,Kensington and Chelsea 013D,Violence and sexual offences,Unable to prosecute suspect,
55524,71b3630b6e05f2739674271986b2b8144bf5a3da30a1483c47f046616c423e6e,2024-08,Metropolitan Police Service,Metropolitan Police Service,-0.17184100000000002,51.495711,On or near Thurloe Place,E01002821,Kensington and Chelsea 014A,Violence and sexual offences,Unable to prosecute suspect,
55525,11a77beeaabbdd20b2562da5065d864070d34f77788fce912971c07c1683aa2e,2024-08,Metropolitan Police Service,Metropolitan Police Service,-0.173312,51.494592,On or near Exhibition Road,E01002821,Kensington and Chelsea 014A,Violence and sexual offences,Investigation complete; no suspect identified,
55526,e2a1d87c5ddb73dbca422a971d2347f150c7cc760b5d03e0c742ed6d839c7003,2024-08,Metropolitan Police Service,Metropolitan Police Service,-0.171324,51.496027000000005,On or near Thurloe Place,E01002821,Kensington and Chelsea 014A,Violence and sexual offences,Under investigation,
55527,5ee647ede8ab7a951d59dd105fc6680df4929a7c1585d4ed5cb2914715cbcb28,2024-08,Metropolitan Police Service,Metropolitan Police Service,-0.168909,51.493732,On or near Draycott Avenue,E01002821,Kensington and Chelsea 014A,Violence and sexual offences,Under investigation,
55528,fcb013f46f66cbe906f3438f65495598dd22ca7d6385af6b328f7175ea1c1874,2024-08,Metropolitan Police Service,Metropolitan Police Service,-0.171324,51.496027000000005,On or near Thurloe Place,E01002821,Kensington and Chelsea 014A,Violence and sexual offences,Under investigation,
55529,3461f3b1c239b1dd6a91f12a56e152d92646836ef60962b0f92718f8486da240,2024-08,Metropolitan Police Service,Metropolitan Police Service,-0.168909,51.493732,On or near Draycott Avenue,E01002821,Kensington and Chelsea 014A,Violence and sexual offences,Under investigation,
55546,f2b5ba889eb652d094c4be49f5dca77092152a1288c1e67af2aa3c40a8080f9d,2024-08,Metropolitan Police Service,Metropolitan Police Service,-0.171991,51.493762,On or near Pelham Street,E01002823,Kensington and Chelsea 014B,Violence and sexual offences,Unable to prosecute suspect,
55547,f14a453f93a57f1d7e93ceac9f6a85072118a902524e8805ffdcca7dda69c3da,2024-08,Metropolitan Police Service,Metropolitan Police Service,-0.168782,51.491869,On or near Ixworth Place,E01002823,Kensington and Chelsea 014B,Violence and sexual offences,Investigation complete; no suspect identified,
55560,81a01332d8d3425348ce050df4991873df8279da30ab656a1a927efca04d0912,2024-08,Metropolitan Police Service,Metropolitan Police Service,-0.16578299999999999,51.492289,On or near Sloane Avenue,E01002858,Kensington and Chelsea 014C,Violence and sexual offences,Unable to prosecute suspect,
55561,92e517414d2f48c426d8b68bb25053cd2b73509569246e3a4cf116cd55391c05,2024-08,Metropolitan Police Service,Metropolitan Police Service,-0.164838,51.492517,On or near Draycott Avenue,E01002858,Kensington and Chelsea 014C,Violence and sexual offences,Unable to prosecute suspect,
55562,241e03f2cfcc2bee2a72dcd8fc4a4702aa5cd06f2a80269314749f495dc81ab0,2024-08,Metropolitan Police Service,Metropolitan Police Service,-0.16334200000000001,51.493159000000006,On or near Rawlings Street,E01002858,Kensington and Chelsea 014C,Violence and sexual offences,Under investigation,
55563,f51c6102bda60fe1cc3138460a35e418c18ba4cb3c9a215af7f7000bb55b7f15,2024-08,Metropolitan Police Service,Metropolitan Police Service,-0.164838,51.492517,On or near Draycott Avenue,E01002858,Kensington and Chelsea 014C,Violence and sexual offences,Action to be taken by another organisation,
55564,6343f559fbffba1320bff491b1e02739d3b019324ca02f1a8ccbd3f52af33b5a,2024-08,Metropolitan Police Service,Metropolitan Police Service,-0.164838,51.492517,On or near Draycott Avenue,E01002858,Kensington and Chelsea 014C,Violence and sexual offences,Unable to prosecute suspect,
55574,4e3f3d74e8551f01260fd0d7a9783dfd280c47282403bc6b1fac56163bf6de5f,2024-08,Metropolitan Police Service,Metropolitan Police Service,-0.167437,51.49236,On or near Parking Area,E01002862,Kensington and Chelsea 014E,Violence and sexual offences,Under investigation,
55575,c7bf230b4ca7f4a436342bd5f60ebf30764a3c3da7c68e17b7d54cf9aaa96927,2024-08,Metropolitan Police Service,Metropolitan Police Service,-0.16835799999999998,51.491314,On or near Marlborough Street,E01002862,Kensington and Chelsea 014E,Violence and sexual offences,Under investigation,
55576,2704dd492d602babffe06aebbd8e5e7e2514da42cab2ba75b0ab06cab2a6d3c2,2024-08,Metropolitan Police Service,Metropolitan Police Service,-0.16835799999999998,51.491314,On or near Marlborough Street,E01002862,Kensington and Chelsea 014E,Violence and sexual offences,Under investigation,
55589,6c5668accc97b1dda8b0494fb271a75e721fdcd5f08ee026931ba573c35e6f6e,2024-08,Metropolitan Police Service,Metropolitan Police Service,-0.202731,51.495622,On or near Warwick Gardens,E01002814,Kensington and Chelsea 015A,Violence and sexual offences,Unable to prosecute suspect,
55590,d4284ba56698e39c8efd08b60ac08d3c721514fa39dd510e9d5fde119a0023eb,2024-08,Metropolitan Police Service,Metropolitan Police Service,-0.202731,51.495622,On or near Warwick Gardens,E01002814,Kensington and Chelsea 015A,Violence and sexual offences,Under investigation,
55591,03e54e4bd29c031906c856dbb30f73b5d12458d9606406d4c4a85c6b24d5f9d8,2024-08,Metropolitan Police Service,Metropolitan Police Service,-0.20102799999999998,51.494246999999994,On or near Theatre/Concert Hall,E01002814,Kensington and Chelsea 015A,Violence and sexual offences,Investigation complete; no suspect identified,
55592,e435ec24fb3f186b972a2da5dfdb455426e1be367ac90cdbd58c78a93b4c08ba,2024-08,Metropolitan Police Service,Metropolitan Police Service,-0.20076,51.492642,On or near West Cromwell Road,E01002814,Kensington and Chelsea 015A,Violence and sexual offences,Investigation complete; no suspect identified,
55593,7c6958e2d09b642cd5fa7d8b3587363bb157a99dff82724cd8e41ee795a5d12d,2024-08,Metropolitan Police Service,Metropolitan Police Service,-0.202731,51.495622,On or near Warwick Gardens,E01002814,Kensington and Chelsea 015A,Violence and sexual offences,Under investigation,
55594,698306e21f1a01e3d0de707a93875f62de55cf9b3cf484db87f24cf68c4182d2,2024-08,Metropolitan Police Service,Metropolitan Police Service,-0.203248,51.49715,On or near St Mary Abbot'S Place,E01002814,Kensington and Chelsea 015A,Violence and sexual offences,Under investigation,
55629,e7fb75f623d00da3f2527f79a9d77a57b2f360d53acc309404591e6ba453e8f9,2024-08,Metropolitan Police Service,Metropolitan Police Service,-0.193261,51.491763,On or near Old Manor Yard,E01002847,Kensington and Chelsea 015B,Violence and sexual offences,Under investigation,
55630,7568bafdd2d9a812d1d66557fe9baa503d19ccd3a8fbdb328fd94a1f4327a4a3,2024-08,Metropolitan Police Service,Metropolitan Police Service,-0.19372999999999999,51.490808,On or near Penywern Road,E01002847,Kensington and Chelsea 015B,Violence and sexual offences,Unable to prosecute suspect,
55631,bbce184b6eb7002c771091e37b76ea4ca67f16e5c8f219ba53c1e3fd0ac0cc9d,2024-08,Metropolitan Police Service,Metropolitan Police Service,-0.19372999999999999,51.490808,On or near Penywern Road,E01002847,Kensington and Chelsea 015B,Violence and sexual offences,Under investigation,
55632,b9af120325732b89ef5c3645abe4ddf94cd88beb513e7e309f508824514a297a,2024-08,Metropolitan Police Service,Metropolitan Police Service,-0.193261,51.491763,On or near Old Manor Yard,E01002847,Kensington and Chelsea 015B,Violence and sexual offences,Under investigation,
55633,35bc05d29199a7e49393a300bd9ad66c9a38f175ef11493f184259675efcf898,2024-08,Metropolitan Police Service,Metropolitan Police Service,-0.19372999999999999,51.490808,On or near Penywern Road,E01002847,Kensington and Chelsea 015B,Violence and sexual offences,Investigation complete; no suspect identified,
55634,550057ec230a846df161dc41d68a9baf29cdec31c87376699dc74010d6a1e9e7,2024-08,Metropolitan Police Service,Metropolitan Police Service,-0.193261,51.491763,On or near Old Manor Yard,E01002847,Kensington and Chelsea 015B,Violence and sexual offences,Under investigation,
55635,a6db79fd8af494e71effd7e94fa4c692a90b34e13d7b7f8c885062c4c1d6f96b,2024-08,Metropolitan Police Service,Metropolitan Police Service,-0.19372999999999999,51.490808,On or near Penywern Road,E01002847,Kensington and Chelsea 015B,Violence and sexual offences,Unable to prosecute suspect,
55636,de44e7247de2b2d70ce9e5d704106984962bea0b91d5cbe13807206bae95fd6f,2024-08,Metropolitan Police Service,Metropolitan Police Service,-0.193261,51.491763,On or near Old Manor Yard,E01002847,Kensington and Chelsea 015B,Violence and sexual offences,Under investigation,
55637,8323b4f8fb7c6e93af88f06e6d2f840709ddc346fb62bf4528c10ee9b603b96c,2024-08,Metropolitan Police Service,Metropolitan Police Service,-0.19372999999999999,51.490808,On or near Penywern Road,E01002847,Kensington and Chelsea 015B,Violence and sexual offences,Under investigation,
55638,19d07c84f779550e11a04409df04291c076330620917d37af87c9c6dab5a5210,2024-08,Metropolitan Police Service,Metropolitan Police Service,-0.195865,51.492917999999996,On or near Templeton Place,E01002847,Kensington and Chelsea 015B,Violence and sexual offences,Unable to prosecute suspect,
55658,fa3792be1a424d58126cb1da20a4a86d0abc13760212829825473136e4ca7035,2024-08,Metropolitan Police Service,Metropolitan Police Service,-0.199706,51.492339,On or near Warwick Road,E01002848,Kensington and Chelsea 015C,Violence and sexual offences,Unable to prosecute suspect,
55659,77602bb1bffc5ac7a83ac401e3aff09a9128c2d907edaf964c155ab77979a07f,2024-08,Metropolitan Police Service,Metropolitan Police Service,-0.199977,51.49094,On or near Philbeach Gardens,E01002848,Kensington and Chelsea 015C,Violence and sexual offences,Unable to prosecute suspect,
55660,7e3c924033f4c51fe0ab225ca09a46f465469f09bb44ba72aba4779f48792777,2024-08,Metropolitan Police Service,Metropolitan Police Service,-0.199706,51.492339,On or near Warwick Road,E01002848,Kensington and Chelsea 015C,Violence and sexual offences,Under investigation,
55661,68e070ebc419f7f83ec603879fdf835df248e152dbd333f25285cfd78107667b,2024-08,Metropolitan Police Service,Metropolitan Police Service,-0.196654,51.491563,On or near Nevern Square,E01002848,Kensington and Chelsea 015C,Violence and sexual offences,Under investigation,
55662,6cf8d456a4535989baccef39fe955dc14b734a7ac2d489019cf6e72f77b4f353,2024-08,Metropolitan Police Service,Metropolitan Police Service,-0.196654,51.491563,On or near Nevern Square,E01002848,Kensington and Chelsea 015C,Violence and sexual offences,Under investigation,
55687,3ba50ce1e09890a19ffa9420957394a035558d1fec65a06945147c7f6869ad78,2024-08,Metropolitan Police Service,Metropolitan Police Service,-0.197324,51.493192,On or near Longridge Road,E01002851,Kensington and Chelsea 015D,Violence and sexual offences,Unable to prosecute suspect,
55688,2b17daa6f3f574c81e10058fdc34f1b62a250bd17319583146094830ca8305d6,2024-08,Metropolitan Police Service,Metropolitan Police Service,-0.19505799999999998,51.494021000000004,On or near Earl'S Court Road,E01002851,Kensington and Chelsea 015D,Violence and sexual offences,Under investigation,
55689,08824865d0d1fc6973727bc6a444507ebc4c5ace150bf50a1e2a00f872aba882,2024-08,Metropolitan Police Service,Metropolitan Police Service,-0.19505799999999998,51.494021000000004,On or near Earl'S Court Road,E01002851,Kensington and Chelsea 015D,Violence and sexual offences,Unable to prosecute suspect,
55690,8d4473b5613b9a29e463bd5b68d7d714733e510aba9441cb1bbbc4b740316de3,2024-08,Metropolitan Police Service,Metropolitan Police Service,-0.19808399999999998,51.492925,On or near Nevern Road,E01002851,Kensington and Chelsea 015D,Violence and sexual offences,Under investigation,
55691,a2f801b6eebcdcccd839628823a5bf0bc5e8937bd57f7988f0c461c1a7db486b,2024-08,Metropolitan Police Service,Metropolitan Police Service,-0.19808399999999998,51.492925,On or near Nevern Road,E01002851,Kensington and Chelsea 015D,Violence and sexual offences,Unable to prosecute suspect,
55692,cde91d2f0db285b8641650b0809aa3070d944812d95f1407251350d613cce493,2024-08,Metropolitan Police Service,Metropolitan Police Service,-0.19505799999999998,51.494021000000004,On or near Earl'S Court Road,E01002851,Kensington and Chelsea 015D,Violence and sexual offences,Unable to prosecute suspect,
55731,43dcb77a136547a67740a81f5ccfff03e80dfcde56a822574f38410b6dee4d05,2024-08,Metropolitan Police Service,Metropolitan Police Service,-0.181766,51.493922999999995,On or near Stanhope Mews West,E01002835,Kensington and Chelsea 016C,Violence and sexual offences,Under investigation,
55732,5be81424f908dc6e018c33c8e255603749ce8a966dbed44ad1852395da7ee6cc,2024-08,Metropolitan Police Service,Metropolitan Police Service,-0.179594,51.492756,On or near Clareville Street,E01002835,Kensington and Chelsea 016C,Violence and sexual offences,Unable to prosecute suspect,
55733,3f36154bdf4e54b2a516d7e1e87d97a4ba70e54036996ef4e655b8c3a8bdebc9,2024-08,Metropolitan Police Service,Metropolitan Police Service,-0.184308,51.493756,On or near Ashburn Place,E01002835,Kensington and Chelsea 016C,Violence and sexual offences,Unable to prosecute suspect,
55734,82671b080574aebcec2f031e71186f774f2be4b57d6303533d6dd9e4fa47aa68,2024-08,Metropolitan Police Service,Metropolitan Police Service,-0.183338,51.494603999999995,On or near Supermarket,E01002835,Kensington and Chelsea 016C,Violence and sexual offences,Investigation complete; no suspect identified,
55735,1eb3ca6a5e2dc60da3116eac2a1513dd442a846a6c65aa2ca172964c01a9ec56,2024-08,Metropolitan Police Service,Metropolitan Police Service,-0.184308,51.493756,On or near Ashburn Place,E01002835,Kensington and Chelsea 016C,Violence and sexual offences,Investigation complete; no suspect identified,
55736,4a27b488929d639a9df93bddc6ee18e5b214ff8ddc2ee996e56b21f60bc5d459,2024-08,Metropolitan Police Service,Metropolitan Police Service,-0.179594,51.492756,On or near Clareville Street,E01002835,Kensington and Chelsea 016C,Violence and sexual offences,Investigation complete; no suspect identified,
55798,c22606f8f5e2a3c7c2cd39e6536b984247e9a857970686fcc780af74ac88950c,2024-08,Metropolitan Police Service,Metropolitan Police Service,-0.17663299999999998,51.493313,On or near Kendrick Mews,E01035713,Kensington and Chelsea 016F,Violence and sexual offences,Investigation complete; no suspect identified,
55799,85e9d7dcc31866c3c75a6e01c2a78112bc44a3606852514693eb6bdd99e51f5c,2024-08,Metropolitan Police Service,Metropolitan Police Service,-0.176735,51.494007,On or near Bute Street,E01035713,Kensington and Chelsea 016F,Violence and sexual offences,Investigation complete; no suspect identified,
